LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,UTIL_1,UTIL_2,UTIL_3,UTIL_4,UTIL_5,UTIL_6,UTIL_AVG,PAY_RATIO_1,PAY_RATIO_2,PAY_RATIO_3,PAY_RATIO_4,PAY_RATIO_5,PAYRATIO_AVG,MAX_DELAY,SUM_DELAYS,NUM_MONTHS_LATE,WORSENING,BILL_TREND,HEADROOM,BILL_STD,PAYAMT_STD,default
80000,2,1,2,29,0,0,0,0,-2,-1,11040,5830,4136,0,0,150,1500,2000,0,0,150,419,0.138,0.072875,0.0517,0.0,0.0,0.001875,0.044075,0.25728987993138935,0.4835589941972921,,,1.0,0.5802829580428938,0,0,0,1,10890,68960,4436.292145474642,858.9063782896636,0.0
30000,2,3,1,55,0,0,0,0,0,0,27381,27803,28170,9515,780,0,1633,1000,1190,0,0,0,0.9127,0.9267666666666666,0.939,0.31716666666666665,0.026,0.0,0.5202722222222221,0.05873466892062008,0.03549875754348598,0.1250656857593274,0.0,,0.054824778055858364,0,0,0,0,27381,2619,13753.030901102005,727.5851611094516,0.0
500000,2,3,2,35,-1,-1,-1,-1,-1,-1,1900,1489,1989,1200,1451,548,1489,1989,1200,1451,548,1048,0.0038,0.002978,0.003978,0.0024,0.002902,0.001096,0.002859,1.0,1.0,1.0,1.0,1.0,1.0,-1,0,0,0,1352,498100,523.0918657367938,484.00692143811335,1.0
50000,2,3,1,41,0,0,0,0,-1,0,46857,48080,49705,51400,16087,16827,2000,2400,3000,16087,1000,800,0.93714,0.9616,0.9941,1.028,0.32174,0.33654,0.7631866666666668,0.04159733777038269,0.048284880796700534,0.058365758754863814,1.0,0.05942829975634397,0.24153525541565818,0,0,0,0,30030,3143,16881.605666128642,5875.704340757796,0.0
90000,2,2,2,27,0,0,-1,-1,-2,-2,4403,1995,300,0,0,0,1000,300,0,0,0,0,0.04892222222222222,0.022166666666666668,0.0033333333333333335,0.0,0.0,0.0,0.012403703703703703,0.5012531328320802,1.0,,,,0.7506265664160401,0,0,0,2,4403,85597,1787.6931131116066,402.077936060494,0.0
60000,2,2,2,23,1,2,0,0,0,0,59866,58114,25127,21111,15892,16762,0,3761,1600,881,900,852,0.9977666666666667,0.9685666666666667,0.41878333333333334,0.35185,0.26486666666666664,0.27936666666666665,0.5468666666666667,0.0,0.14967962749233893,0.07578987257827673,0.05543669770953939,0.05369287674501849,0.06691981490503471,2,3,2,1,43104,134,20552.234165657028,1293.5620072755178,0.0
150000,1,2,1,31,-1,-1,-1,0,-1,2,530,530,957,1817,714,424,530,957,1000,800,0,9000,0.003533333333333333,0.003533333333333333,0.00638,0.012113333333333334,0.00476,0.0028266666666666666,0.005524444444444444,1.0,1.0,0.550357732526142,1.1204481792717087,0.0,0.7341611823595702,2,2,1,-3,106,149470,519.3417628755333,3425.6392347511824,0.0
100000,1,3,1,40,0,0,-1,-1,-2,-2,12878,7702,2377,0,0,0,2000,2377,40000,0,0,0,0.12878,0.07702,0.02377,0.0,0.0,0.0,0.038261666666666666,0.25967281225655675,1.0,,,,0.6298364061282784,0,0,0,2,12878,87122,5347.457504895824,16008.93775884792,0.0
200000,1,1,2,30,-1,-1,0,0,-1,-1,1528,4179,1689,1851,34808,-30895,4191,1200,1893,42804,10,85820,0.00764,0.020895,0.008445,0.009255,0.17404,-0.154475,0.010966666666666666,1.0028715003589375,0.7104795737122558,1.0226904376012966,1.2297173063663525,,0.9914397045097105,0,0,0,0,32423,198472,20800.535422595898,35045.3774184271,0.0
50000,1,2,2,50,0,0,0,0,0,0,16242,13277,10834,10531,10239,5741,1215,1087,297,309,220,100,0.32484,0.26554,0.21668,0.21062,0.20478,0.11482,0.22287999999999997,0.09151163666490925,0.10033228724386192,0.028202449909790143,0.030178728391444476,0.03832085002612785,0.057709190447226735,0,0,0,0,10501,33758,3493.496701014615,482.3318359801683,0.0
50000,1,2,1,26,1,4,3,2,2,3,13294,12799,12311,11816,14014,13506,0,0,0,2394,0,0,0.26588,0.25598,0.24622,0.23632,0.28028,0.27012,0.25913333333333327,0.0,0.0,0.0,0.17082917082917082,0.0,0.034165834165834165,4,15,6,-2,-212,36706,809.4911158664231,977.346407370488,1.0
50000,2,2,1,38,2,0,0,2,2,2,29989,31184,33850,34495,35129,35918,2000,3500,1500,1500,1500,1500,0.59978,0.62368,0.677,0.6899,0.70258,0.71836,0.6685499999999999,0.06413545407901487,0.103397341211226,0.04348456298014205,0.04269976372797404,0.04176179074558717,0.05909578254878882,2,8,4,0,-5929,20011,2335.479800811816,801.040989379861,1.0
310000,2,2,2,31,0,0,0,0,0,0,14015,15377,16393,14855,12662,9628,2000,1300,1461,1000,2000,2000,0.04520967741935484,0.049603225806451615,0.052880645161290325,0.047919354838709675,0.04084516129032258,0.03105806451612903,0.04458602150537635,0.13006438186902516,0.07930214115781126,0.09835072366206664,0.07897646501342599,0.2077274615704196,0.11888423465454974,0,0,0,0,4387,295985,2411.1258504413795,434.74149407051846,0.0
200000,1,2,1,38,1,2,2,2,0,0,185471,189921,193731,189136,191335,202780,9000,8300,0,6800,14500,0,0.927355,0.949605,0.968655,0.94568,0.956675,1.0139,0.9603116666666667,0.04738812453599128,0.04284291104676072,0.0,0.03553976010661928,0.07150606568695138,0.039455372275264536,2,7,4,1,-17309,14529,5912.296530677962,5622.336406394291,0.0
370000,2,1,1,36,-2,-2,-2,-2,-2,-2,2788,25790,3007,4246,3737,2290,25794,3007,4305,3737,2290,22259,0.007535135135135135,0.0697027027027027,0.008127027027027027,0.011475675675675676,0.0101,0.006189189189189189,0.018854954954954956,1.0001550988755332,1.0,1.0138954309938766,1.0,1.0,1.0028101059738819,-2,0,0,0,498,367212,9242.959670293205,10764.89587501895,0.0
30000,1,3,2,35,0,0,0,0,0,0,27224,28359,27458,26539,28556,28621,2001,5101,2002,3031,3095,2175,0.9074666666666666,0.9453,0.9152666666666667,0.8846333333333334,0.9518666666666666,0.9540333333333333,0.9264277777777777,0.0705596107055961,0.1857746376283779,0.07543615057085798,0.1061423168510996,0.10813738164284965,0.10921001947975624,0,0,0,0,-1397,2776,848.1286262511522,1186.57598436285,0.0
30000,1,2,1,38,1,-1,-1,-1,-1,-2,0,2281,3666,2713,0,0,2281,3666,2713,0,0,0,0.0,0.07603333333333333,0.1222,0.09043333333333334,0.0,0.0,0.048111111111111104,1.0,1.0,1.0,,,1.0,1,1,1,3,0,30000,1643.3879233664422,1643.3879233664422,1.0
50000,1,1,2,27,0,0,0,0,0,0,7010,9876,11115,12915,14415,0,3000,1500,2000,2000,0,0,0.1402,0.19752,0.2223,0.2583,0.2883,0.0,0.18443666666666667,0.3037667071688943,0.1349527665317139,0.1548586914440573,0.1387443635102324,,0.1830806321637245,0,0,0,0,7010,42990,5187.579220278632,1200.6942436218583,0.0
360000,2,2,2,33,0,0,0,0,0,0,7157,8446,9034,8340,3144,0,2000,1501,1000,900,0,0,0.019880555555555554,0.02346111111111111,0.025094444444444444,0.023166666666666665,0.008733333333333333,0.0,0.016722685185185184,0.23679848448969926,0.16615009962364402,0.11990407673860912,0.2862595419847328,,0.2022780507091713,0,0,0,0,7157,352843,3637.4886070841058,800.1500900872703,0.0
180000,2,3,2,32,0,0,0,0,0,0,4480,7354,6930,6090,2435,2074,3000,3000,2018,1200,1500,3000,0.024888888888888887,0.040855555555555555,0.0385,0.03383333333333333,0.013527777777777777,0.011522222222222222,0.02718796296296296,0.40794125645906987,0.4329004329004329,0.33136288998357966,0.4928131416837782,0.7232401157184185,0.47765156734905584,0,0,0,0,2406,175520,2271.4659950495998,824.4274781123363,0.0
150000,2,1,2,29,0,0,0,0,0,0,39215,49300,53030,65006,50515,0,11200,16000,12376,1109,0,0,0.26143333333333335,0.32866666666666666,0.3535333333333333,0.43337333333333333,0.33676666666666666,0.0,0.2856288888888889,0.22718052738336714,0.3017160098057703,0.19038242623757806,0.021953875086607937,,0.18530820962833086,0,0,0,0,39215,110785,22557.53086369753,7210.50695628724,0.0
50000,1,3,2,48,0,0,0,0,0,-1,79681,79989,76394,24873,-2132,28561,3200,2581,1200,2070,31500,1200,1.59362,1.59978,1.52788,0.49746,-0.04264,0.57122,0.9578866666666669,0.040005500756354,0.03378537581485457,0.04824508503196237,,1.1029025594341935,0.3062346302593411,0,0,0,1,51120,-29681,35381.02429080688,12048.171043772578,0.0
100000,2,2,1,38,2,2,2,2,0,0,36414,37516,38622,37706,38148,40630,2000,2000,0,1369,3100,0,0.36414,0.37516,0.38622,0.37706,0.38148,0.4063,0.3817266666666667,0.05331058748267406,0.05178395733001916,0.0,0.03588654713222187,0.07629830174747723,0.04345587873847846,2,8,4,2,-4216,63586,1413.00342061393,1227.2055655023735,0.0
90000,2,2,2,26,0,0,0,0,0,0,61982,46323,43710,45474,46369,47623,2000,2100,2500,1650,2000,2000,0.6886888888888889,0.5147,0.4856666666666667,0.5052666666666666,0.5152111111111111,0.5291444444444444,0.5397796296296297,0.04317509660427865,0.04804392587508579,0.05497647007080969,0.03558411869999353,0.04199651428931399,0.04475522510789633,0,0,0,0,14359,28018,6691.429725153412,272.7941837112123,0.0
120000,2,2,2,33,1,-1,2,-1,3,2,0,974,194,1758,1450,520,974,0,1954,0,0,950,0.0,0.008116666666666666,0.0016166666666666666,0.01465,0.012083333333333333,0.004333333333333333,0.0068000000000000005,1.0,0.0,1.111490329920364,0.0,0.0,0.42229806598407277,3,8,4,-1,-520,120000,700.6625435971299,795.3378317838695,1.0
80000,1,1,2,33,0,0,0,0,0,0,59991,63371,65616,36159,36712,38194,5000,4000,2500,2500,2000,1000,0.7498875,0.7921375,0.8202,0.4519875,0.4589,0.477425,0.6250895833333333,0.07890044342049202,0.060960741282613994,0.06913908017367737,0.06809762475484855,0.052364245693040795,0.06589242706493455,0,0,0,0,21797,20009,14352.621578187962,1437.5905768565217,0.0
180000,2,2,2,47,-1,-1,-1,-1,-1,-1,4164,701,411,955,416,2408,701,411,960,416,2408,1609,0.023133333333333332,0.0038944444444444443,0.0022833333333333334,0.0053055555555555555,0.002311111111111111,0.013377777777777778,0.00838425925925926,1.0,1.0,1.0052356020942408,1.0,1.0,1.0010471204188482,-1,0,0,0,1756,175836,1497.815665115927,786.1067145538618,0.0
160000,2,1,1,24,-1,-1,0,0,-1,-1,2990,8619,4405,4445,2820,4970,8619,1000,4000,2820,4970,2825,0.0186875,0.05386875,0.02753125,0.02778125,0.017625,0.0310625,0.029426041666666666,1.0,0.22701475595913734,0.8998875140607424,1.0,1.0,0.825380454003976,0,0,0,0,-1980,157010,2099.6004778687457,2609.2129081391577,0.0
280000,2,3,2,33,-1,-1,-1,-1,-1,-1,2186,2186,2184,2542,2186,2109,2196,2194,2554,2196,2119,17555,0.007807142857142857,0.007807142857142857,0.0078,0.009078571428571429,0.007807142857142857,0.007532142857142857,0.007972023809523809,1.0045745654162854,1.0045787545787546,1.004720692368214,1.0045745654162854,1.0047415836889522,1.0046380322936983,-1,0,0,0,77,277814,154.8423929893447,6249.402168741156,0.0
530000,1,2,1,54,-2,-2,-2,-2,-1,0,-30,-420,390,390,166210,129716,0,1200,390,166210,6000,3000,-5.660377358490566e-05,-0.0007924528301886792,0.0007358490566037735,0.0007358490566037735,0.31360377358490565,0.24474716981132075,0.0931622641509434,,3.076923076923077,1.0,1.0,0.046254895309753616,1.2807944930582076,0,0,0,-2,-129746,530030,77232.82980701924,67026.33741050353,0.0
60000,2,2,1,49,1,2,2,2,0,0,17013,18440,18841,18241,18946,20634,2000,1000,0,1000,2000,0,0.28355,0.30733333333333335,0.31401666666666667,0.30401666666666666,0.31576666666666664,0.3439,0.3114305555555556,0.10845986984815618,0.05307573907966669,0.0,0.05278158978148422,0.0969274013763691,0.062248920017135244,2,7,4,1,-3621,42987,1178.4565187849175,894.4271909999159,1.0
50000,2,3,1,46,0,0,0,0,2,-1,58141,58544,56850,4359,816,766,2200,3000,1218,0,1000,2934,1.16282,1.17088,1.137,0.08718,0.01632,0.01532,0.5982533333333333,0.03757857338070511,0.052770448548812667,0.2794218857536132,0.0,1.3054830287206267,0.33505078728075155,2,2,1,1,57375,-8141,30631.180347264886,1189.2206972074891,0.0
260000,1,1,2,29,-1,-1,-1,-1,-1,0,2335,1432,718,500,5306,2091,1432,718,500,5306,0,770,0.008980769230769231,0.005507692307692308,0.0027615384615384615,0.0019230769230769232,0.020407692307692307,0.008042307692307692,0.007937179487179487,1.0,1.0,1.0,1.0,0.0,0.8,0,0,0,-1,244,257665,1745.9650244683216,1942.7903300836833,0.0
190000,2,1,2,26,0,0,0,0,0,2,31061,32129,33142,33726,35758,35171,1750,1720,1300,2600,0,1400,0.16347894736842106,0.1691,0.1744315789473684,0.17750526315789475,0.1882,0.18511052631578948,0.17630438596491227,0.054467926172616636,0.051897893911049424,0.03854592895688786,0.07271100173387773,0.0,0.043524550154886335,2,2,1,-2,-4110,158939,1783.164537182889,849.9509789785918,0.0
400000,1,1,1,44,0,0,0,0,0,0,18432,24198,22584,22655,23417,16845,6838,2159,1000,3000,1008,1000,0.04608,0.060495,0.05646,0.0566375,0.0585425,0.0421125,0.05338791666666667,0.2825853376312092,0.09559865391427559,0.04414036636504083,0.12811205534440792,0.05983971504897596,0.1220552256607819,0,0,0,0,1587,381568,2980.569168240634,2276.426358718126,0.0
200000,2,1,1,37,-1,-1,-2,-2,-2,-2,3135,0,0,0,0,0,0,0,0,0,0,0,0.015675,0.0,0.0,0.0,0.0,0.0,0.0026125000000000002,,,,,,,-1,0,0,1,3135,196865,1279.8583906042106,0.0,0.0
80000,2,2,1,24,2,2,-1,0,0,0,3177,-13,4229,4161,4042,6807,0,4242,1032,1000,2812,2248,0.0397125,-0.0001625,0.0528625,0.0520125,0.050525,0.0850875,0.04667291666666667,,1.0030740127689761,0.2480173035328046,0.24740227610094012,0.41310415748494195,0.4778994374719157,2,4,2,2,-3630,76823,2205.2575737692564,1523.8444802538086,1.0
160000,2,1,1,28,1,3,2,0,0,0,4529,4269,1170,780,780,0,0,0,0,0,0,0,0.02830625,0.02668125,0.0073125,0.004875,0.004875,0.0,0.012008333333333334,0.0,0.0,0.0,0.0,,0.0,3,6,3,1,4529,155471,1958.2017941638871,0.0,1.0
50000,2,1,2,24,0,0,2,0,0,0,52227,55264,52028,32140,32216,31482,5350,0,1085,2000,1226,2415,1.04454,1.10528,1.04056,0.6428,0.64432,0.62964,0.8511900000000002,0.09680804863925883,0.0,0.03375855631611699,0.062080953563446735,0.038942887999491776,0.046318089303662865,2,2,1,0,20745,-2227,11685.737867160979,1834.6696342030264,0.0
400000,2,1,2,31,-2,-2,-2,-2,-2,-2,-287,-287,5439,5747,687,19898,0,5726,5753,687,19934,40024,-0.0007175,-0.0007175,0.0135975,0.0143675,0.0017175,0.049745,0.012998749999999998,,1.0527670527670527,1.0010440229685054,1.0,1.0018092270579957,1.0139050756983883,-2,0,0,0,-20185,400287,7706.737824786827,15483.296957259028,0.0
20000,1,1,2,33,0,0,0,2,0,0,16117,17130,18655,17687,18023,18169,1285,2200,0,1000,1000,500,0.80585,0.8565,0.93275,0.88435,0.90115,0.90845,0.8815083333333334,0.07501459427904261,0.11793084963816672,0.0,0.055484658491926984,0.05503880235566074,0.06069378095295941,2,2,1,0,-2052,3883,898.667105588419,744.4712889023995,0.0
150000,2,1,2,26,0,0,0,0,0,0,151812,145411,132560,121003,69091,55543,7005,6612,4540,2426,1854,2424,1.01208,0.9694066666666666,0.8837333333333334,0.8066866666666667,0.46060666666666666,0.37028666666666665,0.7504666666666667,0.048173797030486,0.04987929993964997,0.03751973091576242,0.035113111693274086,0.033379543776893575,0.04081309667121321,0,0,0,0,96269,-1812,40575.07511761377,2262.1752142572864,0.0
50000,2,1,2,23,-1,-1,2,-1,-1,-1,8225,2763,2545,1170,2480,8047,5308,0,1170,2480,8047,4428,0.1645,0.05526,0.0509,0.0234,0.0496,0.16094,0.0841,1.9211002533478103,0.0,1.0,1.0,1.0,0.9842200506695621,2,2,1,0,178,41775,3096.5522117348514,2949.3493802306075,0.0
500000,1,1,1,44,-1,-1,-1,-1,0,-1,100862,367,15272,12925,75667,67609,367,16652,76146,67697,67609,71946,0.201724,0.000734,0.030544,0.02585,0.151334,0.135218,0.09090066666666667,1.0,1.0903614457831325,5.89137330754352,0.8946700675327421,1.0,1.9752809641718792,0,0,0,0,33253,399138,41171.93780072377,32753.61272745344,0.0
100000,1,1,1,49,0,0,0,2,2,2,63977,64854,69258,67546,71938,73605,2500,6100,0,5500,3000,0,0.63977,0.64854,0.69258,0.67546,0.71938,0.73605,0.6852966666666666,0.03854812347734912,0.08807646770048226,0.0,0.07645472490199895,0.04075810067250866,0.048767483350467794,2,6,3,-2,-9628,36023,3823.901498034,2606.722079547415,1.0
200000,2,1,2,30,-2,-2,-2,-2,-2,-2,1028,1025,1613,2193,2698,3812,1030,1621,2213,2711,3831,2213,0.00514,0.005125,0.008065,0.010965,0.01349,0.01906,0.0103075,1.0048780487804878,1.004959702417855,1.0091199270405837,1.0048183839881393,1.0049842602308499,1.0057520644915832,-2,0,0,0,-2784,198972,1079.8408679060078,958.80142191523,0.0
30000,2,3,1,39,0,0,0,0,0,0,30238,30166,29745,27468,27436,27613,2000,1635,1438,796,5000,1000,1.0079333333333333,1.0055333333333334,0.9915,0.9156,0.9145333333333333,0.9204333333333333,0.9592555555555556,0.06629980773055758,0.054967221381744834,0.05235182758118538,0.029012975652427466,0.18107413174953826,0.07674119281909071,0,0,0,0,2625,-238,1404.8146734237462,1542.454202453566,1.0
30000,2,2,2,22,0,0,0,0,0,-2,27447,28623,28700,29300,0,0,1923,1000,600,0,0,0,0.9149,0.9541,0.9566666666666667,0.9766666666666667,0.0,0.0,0.6337222222222222,0.06718373336128289,0.03484320557491289,0.020477815699658702,,,0.04083491821195149,0,0,0,2,27447,2553,14738.609984210405,773.2193522323835,1.0
210000,2,3,1,48,0,0,0,0,0,0,119530,111730,107150,102418,97653,92653,3998,3885,3712,3599,3346,2920,0.5691904761904761,0.5320476190476191,0.5102380952380953,0.4877047619047619,0.4650142857142857,0.4412047619047619,0.5009,0.03578269041439184,0.03625758282781148,0.03624362904958113,0.03685498653395185,0.036113239722405106,0.03625042570962828,0,0,0,0,26877,90470,9735.661415640952,393.9094650635685,0.0
50000,1,2,3,41,0,0,0,0,0,0,31197,24486,24777,24521,16773,16524,4590,3000,3005,3014,3632,4006,0.62394,0.48972,0.49554,0.49042,0.33546,0.33048,0.46092666666666665,0.18745405537858367,0.1210800339024095,0.12254802006443456,0.17969355511834495,0.21980150084725247,0.16611543306220505,0,0,0,0,14673,18803,5578.017557041809,660.6985444714304,0.0
260000,1,1,2,37,0,0,0,0,0,0,36664,22228,39330,39880,78787,52790,1690,19342,15000,53787,22790,3217,0.14101538461538463,0.08549230769230769,0.15126923076923077,0.1533846153846154,0.3030269230769231,0.20303846153846153,0.17287115384615384,0.07603023213964369,0.49178743961352656,0.37612838515546637,0.6826887684516482,0.4317105512407653,0.41166907532021,0,0,0,0,-16126,223336,19228.335734015047,18914.544188710093,0.0
60000,1,1,2,28,0,-1,0,0,-1,2,2295,5293,13421,9900,310,160,6000,10000,900,310,0,3400,0.03825,0.08821666666666667,0.22368333333333335,0.165,0.005166666666666667,0.0026666666666666666,0.08716388888888889,1.1335726431135462,0.7451009611802399,0.09090909090909091,1.0,0.0,0.5939165390405754,2,2,1,-2,2135,57705,5430.117398976441,3941.3386050934523,0.0
50000,1,3,1,49,1,2,0,0,0,0,36728,35835,32092,32581,33897,34691,36,1833,1322,2000,1358,3446,0.73456,0.7167,0.64184,0.65162,0.67794,0.69382,0.6860799999999999,0.00100460443700293,0.05711703851427147,0.04057579570915564,0.05900227158745612,0.03914559972327117,0.039369061994231465,2,3,2,1,2037,13272,1810.901874757437,1111.5704955902106,0.0
220000,2,1,2,39,-1,-1,-2,-1,-1,-1,300,-200,-200,4040,4040,-1269,0,0,4240,0,0,0,0.0013636363636363637,-0.0009090909090909091,-0.0009090909090909091,0.018363636363636363,0.018363636363636363,-0.005768181818181818,0.00508409090909091,,,1.0495049504950495,0.0,,0.5247524752475248,-1,0,0,0,1569,219700,2320.2287602734345,1730.9727515667794,0.0
100000,2,2,1,41,2,-1,0,0,0,0,155351,159591,163665,170257,57747,16998,105200,6035,9410,1000,2000,3093,1.55351,1.59591,1.63665,1.70257,0.57747,0.16998,1.206015,0.6591850417630067,0.03687410258760272,0.055269386868087654,0.017316916896115815,0.11766090128250382,0.17726126987946336,2,2,1,2,138353,-55351,65927.56017857783,41302.51614611391,1.0
90000,1,2,1,44,0,0,0,0,0,0,16420,17441,18467,19554,20028,20704,1300,1313,1400,800,1000,800,0.18244444444444444,0.1937888888888889,0.2051888888888889,0.21726666666666666,0.22253333333333333,0.23004444444444444,0.20854444444444442,0.07453701049251762,0.07109979964260572,0.07159660427534008,0.039944078290393446,0.04829984544049459,0.0610954676282703,0,0,0,0,-4284,73580,1632.0612733595513,270.31124036315373,0.0
50000,2,1,2,29,2,0,0,2,0,0,50461,48340,51113,48114,19400,19240,2100,4900,0,3000,2500,1000,1.00922,0.9668,1.02226,0.96228,0.388,0.3848,0.7888933333333333,0.04344228382292098,0.09586602234265255,0.0,0.15463917525773196,0.12993762993762994,0.08477702227218709,2,4,2,2,31221,-461,15632.0895297675,1690.8577704821894,0.0
50000,1,2,2,37,0,0,0,0,0,0,50701,50462,50218,20141,20072,19493,2202,2083,697,711,717,674,1.01402,1.00924,1.00436,0.40282,0.40144,0.38986,0.7036233333333333,0.04363679600491459,0.04147915090206699,0.03460602750608212,0.03542247907532882,0.03678243472015595,0.0383853776417097,0,0,0,0,31208,-701,16739.69865220598,746.129390030085,0.0
70000,1,2,1,47,0,0,0,0,0,0,53239,54351,56480,57253,59150,0,2000,3000,2500,3000,0,0,0.7605571428571428,0.7764428571428571,0.8068571428571428,0.8179,0.845,0.0,0.6677928571428571,0.03679785100550128,0.05311614730878187,0.04366583410476307,0.0507185122569738,,0.046074586169005005,0,0,0,0,53239,16761,22996.48064161123,1405.3469322555195,0.0
300000,1,1,1,51,-1,-1,-1,-1,0,0,18961,4371,3391,34282,12983,0,4387,3472,47371,64,0,33588,0.06320333333333333,0.01457,0.011303333333333334,0.11427333333333334,0.043276666666666665,0.0,0.04110444444444444,1.0036604895904828,1.0238867590681215,1.3818038620850592,0.0049295232226758065,,0.8535701584915847,0,0,0,-1,18961,281039,12818.480138716393,20429.398979575162,1.0
130000,2,2,2,42,0,0,0,0,0,0,42946,43969,44975,45723,46515,47450,1676,1682,1430,1318,1331,1525,0.33035384615384616,0.3382230769230769,0.3459615384615385,0.3517153846153846,0.3578076923076923,0.365,0.3481769230769231,0.038117764788828494,0.03739855475264035,0.03127528814819675,0.028334945716435557,0.028050579557428873,0.032635426592706004,0,0,0,0,-4504,87054,1654.5659249482928,161.9069691726291,0.0
240000,1,2,2,28,0,0,-2,-2,-1,-1,44996,-4,-4,-4,801,192850,0,0,0,805,192869,7012,0.18748333333333334,-1.6666666666666667e-05,-1.6666666666666667e-05,-1.6666666666666667e-05,0.0033375,0.8035416666666667,0.16571875,,,,1.0049937578027466,1.0000985221674876,1.002546139985117,0,0,0,1,-147854,195004,77104.2069247846,78148.30631220786,0.0
50000,2,2,2,22,0,-1,-1,0,0,0,1470,627,14596,19323,19728,20142,627,14596,5000,716,742,404,0.0294,0.01254,0.29192,0.38646,0.39456,0.40284,0.25295333333333336,1.0,1.0,0.25875899187496765,0.03629359286293593,0.036838447026114586,0.46637820635280364,0,0,0,0,-18672,48530,9209.656772468052,5627.99390250795,0.0
100000,1,2,2,35,2,0,0,0,0,0,92590,93354,69674,71097,72913,74738,3251,2600,2582,3000,3000,3000,0.9259,0.93354,0.69674,0.71097,0.72913,0.74738,0.79061,0.034824431732973414,0.03731664609466946,0.036316581571655626,0.04114492614485757,0.04014022317964088,0.03794856174475939,2,2,1,2,17852,7410,10911.929141998677,262.3522441299102,0.0
